urls,images
www.digikala.com/product/dkp-1072411/میز-تحریر-باکسدار-و-صندلی-طرح-توت-فرنگی-وایت-بردیتاشوتنظیم-شونده-ارتفاع,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281968.svg
www.digikala.com/product/dkp-402964/خودکار-رنگی-کیان-بسته-50-عددی,"https://dkstatics-public.digikala.com/digikala-products/1458556.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-77818/روان-نویس-زبرا-مدل-sarasa-clip-با-قطر-نوشتاری-07,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281968.svg
www.digikala.com/product/dkp-6588358/چراغ-مطالعه-ایلف-مدل-گوزن,"https://dkstatics-public.digikala.com/digikala-products/65cf509dd0762fbdccadad9ddb4b0bbfdd79ec0d_1632923490.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6743033/ست-میز-تحریر-و-صندلی-مدل-لهستانی,"https://dkstatics-public.digikala.com/digikala-products/8939c7bf1959ee2a0522b7b7c73f627a5d9564bb_1634140190.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6135773/خودنویس-شیفر-مدل-centennial,"https://dkstatics-public.digikala.com/digikala-products/d70ef3e51473d6550c098c28523f1739d17137a1_1629113628.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2182514/خودکار-طرح-پری-دریایی-کد-0965,"https://dkstatics-public.digikala.com/digikala-products/114209145.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4415827/روان-نویس-والدمن-مدل-adamas-کد-0443,"https://dkstatics-public.digikala.com/digikala-products/60305d9b92d23870af0497922aac0a91999374cf_1612718685.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-871799/خودکار-کیان-نوک-07-میلی-متری-بسته-10-عددی,"https://dkstatics-public.digikala.com/digikala-products/4038201.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3878500/ست-لوازم-اداری-رومیزی-مدل-کلاسیک,"https://dkstatics-public.digikala.com/digikala-products/a2e4c810178e334d39c9c8280122292798b6d0e8_1609707577.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5105184/روان-نویس-کایزر-کد-sk808-بسته-12-عددی,"https://dkstatics-public.digikala.com/digikala-products/b124d508c5da2d60fba958cc949a23c4fe544c05_1620402997.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1076603/مداد-رنگی-24-رنگ-آدمیرال-مدل-761c24,"https://dkstatics-public.digikala.com/digikala-products/5290420.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1918899/دفتر-مشق-100-برگ-کد-m1,"https://dkstatics-public.digikala.com/digikala-products/112778320.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1067684/آلبوم-عکس-مدل-e1,"https://dkstatics-public.digikala.com/digikala-products/5050289.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6504759/ماژیک-علامت-گذار-پلیکان-مدل-heron-مجموعه-6-عددی,"https://dkstatics-public.digikala.com/digikala-products/01b4310892d19e12932dfc5abd49d1d321f5a877_1632308005.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7474874/دفتر-برنامه-ریزی-مستر-راد-مدل-پلنر-روزانه-کد-1617,"https://dkstatics-public.digikala.com/digikala-products/9b26dfe4c34c916a43f451e36297336f4b9989fc_1641975525.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
